# freq	per	pow	amp
 3.9929999999996707E-001	 2.5043826696721325E+000	 5.9233991244856388E-001	 1.9038744811326880E-002
 3.9934999999996706E-001	 2.5040691123077061E+000	 6.0127592482840431E-001	 1.9183714222187950E-002
 3.9939999999996706E-001	 2.5037556334503819E+000	 6.0959956201461440E-001	 1.9317236410690008E-002
 3.9944999999996705E-001	 2.5034422330706785E+000	 6.1728432175987624E-001	 1.9439060704860053E-002
 3.9949999999996705E-001	 2.5031289111391302E+000	 6.2430603344391544E-001	 1.9548964030896145E-002
 3.9954999999996704E-001	 2.5028156676262858E+000	 6.3064299583799110E-001	 1.9646751919921473E-002
 3.9959999999996704E-001	 2.5025025025027090E+000	 6.3627610813708069E-001	 1.9732259551447452E-002
 3.9964999999996703E-001	 2.5021894157389779E+000	 6.4118898924789047E-001	 1.9805352746453238E-002
 3.9969999999996703E-001	 2.5018764073056854E+000	 6.4536806743329134E-001	 1.9865928646620633E-002
 3.9974999999996702E-001	 2.5015634771734399E+000	 6.4880266501169204E-001	 1.9913916471338486E-002
 3.9979999999996702E-001	 2.5012506253128626E+000	 6.5148505867249684E-001	 1.9949278044529280E-002
 3.9984999999996701E-001	 2.5009378516945917E+000	 6.5341051298770836E-001	 1.9972008068211484E-002
 3.9989999999996700E-001	 2.5006251562892787E+000	 6.5457730943916481E-001	 1.9982134473495831E-002
 3.9994999999996700E-001	 2.5003125390675898E+000	 6.5498673592322487E-001	 1.9979718315922407E-002
 3.9999999999996699E-001	 2.5000000000002065E+000	 6.5464307145037237E-001	 1.9964853749166692E-002
 4.0004999999996699E-001	 2.4996875390578239E+000	 6.5355353554754769E-001	 1.9937667591525810E-002
 4.0009999999996698E-001	 2.4993751562111535E+000	 6.5172823197817076E-001	 1.9898318939259946E-002
 4.0014999999996698E-001	 2.4990628514309199E+000	 6.4918005877084095E-001	 1.9846998392535214E-002
 4.0019999999996697E-001	 2.4987506246878626E+000	 6.4592460832500731E-001	 1.9783927241777421E-002
 4.0024999999996697E-001	 2.4984384759527360E+000	 6.4198004738584824E-001	 1.9709356447717940E-002
 4.0029999999996696E-001	 2.4981264051963090E+000	 6.3736698037545425E-001	 1.9623565461287355E-002
 4.0034999999996695E-001	 2.4978144123893657E+000	 6.3210829533163304E-001	 1.9526860855240212E-002
 4.0039999999996695E-001	 2.4975024975027038E+000	 6.2622900184432007E-001	 1.9419574898318036E-002
 4.0044999999996694E-001	 2.4971906605071359E+000	 6.1975605251922927E-001	 1.9302063928813572E-002
 4.0049999999996694E-001	 2.4968789013734893E+000	 6.1271815999356405E-001	 1.9174706701273633E-002
 4.0054999999996693E-001	 2.4965672200726066E+000	 6.0514560220790892E-001	 1.9037902575435386E-002
 4.0059999999996693E-001	 2.4962556165753433E+000	 5.9707002222109062E-001	 1.8892069634913175E-002
 4.0064999999996692E-001	 2.4959440908525710E+000	 5.8852423316308455E-001	 1.8737642887168910E-002
 4.0069999999996692E-001	 2.4956326428751749E+000	 5.7954200643591824E-001	 1.8575072190200565E-002
 4.0074999999996691E-001	 2.4953212726140550E+000	 5.7015787628298353E-001	 1.8404820413312397E-002
 4.0079999999996690E-001	 2.4950099800401260E+000	 5.6040693438219091E-001	 1.8227361406681040E-002
 4.0084999999996690E-001	 2.4946987651243173E+000	 5.5032464179432805E-001	 1.8043178207191143E-002
 4.0089999999996689E-001	 2.4943876278375718E+000	 5.3994663066935455E-001	 1.7852761027459446E-002
 4.0094999999996689E-001	 2.4940765681508483E+000	 5.2930852807292150E-001	 1.7656605538598463E-002
 4.0099999999996688E-001	 2.4937655860351189E+000	 5.1844578128529994E-001	 1.7455211120579704E-002
 4.0104999999996688E-001	 2.4934546814613703E+000	 5.0739349296615666E-001	 1.7249079190895557E-002
 4.0109999999996687E-001	 2.4931438544006048E+000	 4.9618626809169791E-001	 1.7038711661250251E-002
 4.0114999999996687E-001	 2.4928331048238381E+000	 4.8485807169953610E-001	 1.6824609483001563E-002
 4.0119999999996686E-001	 2.4925224327021001E+000	 4.7344210347002091E-001	 1.6607271401995485E-002
 4.0124999999996686E-001	 2.4922118380064364E+000	 4.6197067580386131E-001	 1.6387192677717325E-002
 4.0129999999996685E-001	 2.4919013207079059E+000	 4.5047511121284856E-001	 1.6164864047886317E-002
 4.0134999999996684E-001	 2.4915908807775824E+000	 4.3898564980792432E-001	 1.5940770774362286E-002
 4.0139999999996684E-001	 2.4912805181865534E+000	 4.2753137302984179E-001	 1.5715391887012677E-002
 4.0144999999996683E-001	 2.4909702329059225E+000	 4.1614013215184859E-001	 1.5489199410156605E-002
 4.0149999999996683E-001	 2.4906600249068060E+000	 4.0483849693611457E-001	 1.5262657862489912E-002
 4.0154999999996682E-001	 2.4903498941603353E+000	 3.9365170892735213E-001	 1.5036223737848008E-002
 4.0159999999996682E-001	 2.4900398406376558E+000	 3.8260365171806743E-001	 1.4810345204596138E-002
 4.0164999999996681E-001	 2.4897298643099282E+000	 3.7171682585978066E-001	 1.4585461785702246E-002
 4.0169999999996681E-001	 2.4894199651483264E+000	 3.6101233901006186E-001	 1.4362004228780281E-002
 4.0174999999996680E-001	 2.4891101431240390E+000	 3.5050989841005997E-001	 1.4140394308010843E-002
 4.0179999999996679E-001	 2.4888003982082694E+000	 3.4022781840246341E-001	 1.3921044811376647E-002
 4.0184999999996679E-001	 2.4884907303722352E+000	 3.3018302898072871E-001	 1.3704359431200099E-002
 4.0189999999996678E-001	 2.4881811395871676E+000	 3.2039109710733993E-001	 1.3490732791595550E-002
 4.0194999999996678E-001	 2.4878716258243130E+000	 3.1086624702279103E-001	 1.3280550331167859E-002
 4.0199999999996677E-001	 2.4875621890549318E+000	 3.0162139205142940E-001	 1.3074188287675828E-002
 4.0204999999996677E-001	 2.4872528292502989E+000	 2.9266816926146644E-001	 1.2872013615442015E-002
 4.0209999999996676E-001	 2.4869435463817027E+000	 2.8401697428305694E-001	 1.2674383759681294E-002
 4.0214999999996676E-001	 2.4866343404204470E+000	 2.7567700389241240E-001	 1.2481646455717352E-002
 4.0219999999996675E-001	 2.4863252113378485E+000	 2.6765630071418006E-001	 1.2294139426568970E-002
 4.0224999999996675E-001	 2.4860161591052399E+000	 2.5996179651581852E-001	 1.2112189903761296E-002
 4.0229999999996674E-001	 2.4857071836939664E+000	 2.5259936292586610E-001	 1.1936114160756635E-002
 4.0234999999996673E-001	 2.4853982850753886E+000	 2.4557385926253533E-001	 1.1766216843993304E-002
 4.0239999999996673E-001	 2.4850894632208815E+000	 2.3888918369389914E-001	 1.1602790237496823E-002
 4.0244999999996672E-001	 2.4847807181018329E+000	 2.3254832347773274E-001	 1.1446113380768293E-002
 4.0249999999996672E-001	 2.4844720496896464E+000	 2.2655340764615309E-001	 1.1296451131176407E-002
 4.0254999999996671E-001	 2.4841634579557388E+000	 2.2090575873259902E-001	 1.1154053111904960E-002
 4.0259999999996671E-001	 2.4838549428715417E+000	 2.1560594445194223E-001	 1.1019152585686786E-002
 4.0264999999996670E-001	 2.4835465044085003E+000	 2.1065383019949138E-001	 1.0891965310687013E-002
 4.0269999999996670E-001	 2.4832381425380747E+000	 2.0604863057075701E-001	 1.0772688361775215E-002
 4.0274999999996669E-001	 2.4829298572317384E+000	 2.0178896156590737E-001	 1.0661499001698960E-002
 4.0279999999996668E-001	 2.4826216484609800E+000	 1.9787288751262591E-001	 1.0558553477284734E-002
 4.0284999999996668E-001	 2.4823135161973009E+000	 1.9429797696258827E-001	 1.0463986167908336E-002
 4.0289999999996667E-001	 2.4820054604122181E+000	 1.9106134689825383E-001	 1.0377908574460488E-002
 4.0294999999996667E-001	 2.4816974810772621E+000	 1.8815971295942205E-001	 1.0300408662786312E-002
 4.0299999999996666E-001	 2.4813895781639768E+000	 1.8558943591497282E-001	 1.0231550337773888E-002
 4.0304999999996666E-001	 2.4810817516439219E+000	 1.8334656802547508E-001	 1.0171373181316777E-002
 4.0309999999996665E-001	 2.4807740014886694E+000	 1.8142689508292911E-001	 1.0119892365218803E-002
 4.0314999999996665E-001	 2.4804663276698071E+000	 1.7982598181929904E-001	 1.0077098966863441E-002
 4.0319999999996664E-001	 2.4801587301589354E+000	 1.7853921057942623E-001	 1.0042960427853995E-002
 4.0324999999996664E-001	 2.4798512089276694E+000	 1.7756182076119298E-001	 1.0017421356366438E-002
 4.0329999999996663E-001	 2.4795437639476390E+000	 1.7688894378195100E-001	 1.0000404524430240E-002
 4.0334999999996662E-001	 2.4792363951904863E+000	 1.7651563999122172E-001	 9.9918122223356422E-003
 4.0339999999996662E-001	 2.4789291026278701E+000	 1.7643692576044648E-001	 9.9915276143607758E-003
 4.0344999999996661E-001	 2.4786218862314606E+000	 1.7664780495781363E-001	 9.9994164632969205E-003
 4.0349999999996661E-001	 2.4783147459729435E+000	 1.7714329308121785E-001	 1.0015328857304863E-002
 4.0354999999996660E-001	 2.4780076818240189E+000	 1.7791843891708842E-001	 1.0039101034282351E-002
 4.0359999999996660E-001	 2.4777006937563995E+000	 1.7896834114094023E-001	 1.0070557191316930E-002
 4.0364999999996659E-001	 2.4773937817418128E+000	 1.8028816740539358E-001	 1.0109511447642201E-002
 4.0369999999996659E-001	 2.4770869457520011E+000	 1.8187315946697555E-001	 1.0155769459789972E-002
 4.0374999999996658E-001	 2.4767801857587188E+000	 1.8371864307706237E-001	 1.0209130180318564E-002
 4.0379999999996657E-001	 2.4764735017337363E+000	 1.8582003007137401E-001	 1.0269387372857500E-002
 4.0384999999996657E-001	 2.4761668936488368E+000	 1.8817281553788212E-001	 1.0336330943065498E-002
 4.0389999999996656E-001	 2.4758603614758177E+000	 1.9077257234557157E-001	 1.0409748124370909E-002
 4.0394999999996656E-001	 2.4755539051864903E+000	 1.9361494069983529E-001	 1.0489424445167308E-002
 4.0399999999996655E-001	 2.4752475247526804E+000	 1.9669561472277128E-001	 1.0575144515186086E-002
 4.0404999999996655E-001	 2.4749412201462264E+000	 2.0001032132805241E-001	 1.0666692510704151E-002
 4.0409999999996654E-001	 2.4746349913389825E+000	 2.0355479941320490E-001	 1.0763852570322347E-002
 4.0414999999996654E-001	 2.4743288383028155E+000	 2.0732477375249708E-001	 1.0866408954353058E-002
 4.0419999999996653E-001	 2.4740227610096062E+000	 2.1131592319081066E-001	 1.0974145973692419E-002
 4.0424999999996652E-001	 2.4737167594312499E+000	 2.1552384830701196E-001	 1.1086847826930453E-002
 4.0429999999996652E-001	 2.4734108335396559E+000	 2.1994403724540568E-001	 1.1204298331929100E-002
 4.0434999999996651E-001	 2.4731049833067460E+000	 2.2457182206948095E-001	 1.1326280359773250E-002
 4.0439999999996651E-001	 2.4727992087044579E+000	 2.2940234282008642E-001	 1.1452575432734110E-002
 4.0444999999996650E-001	 2.4724935097047420E+000	 2.3443050201435814E-001	 1.1582963052939838E-002
 4.0449999999996650E-001	 2.4721878862795621E+000	 2.3965092168430210E-001	 1.1717220079846710E-002
 4.0454999999996649E-001	 2.4718823384008970E+000	 2.4505789907378034E-001	 1.1855120073381305E-002
 4.0459999999996649E-001	 2.4715768660407385E+000	 2.5064536124864661E-001	 1.1996432611354304E-002
 4.0464999999996648E-001	 2.4712714691710933E+000	 2.5640682296703210E-001	 1.2140922693066486E-002
 4.0469999999996648E-001	 2.4709661477639804E+000	 2.6233534095084227E-001	 1.2288350075081708E-002
 4.0474999999996647E-001	 2.4706609017914336E+000	 2.6842347312774983E-001	 1.2438468734986172E-002
 4.0479999999996646E-001	 2.4703557312255011E+000	 2.7466324125787372E-001	 1.2591026430467571E-002
 4.0484999999996646E-001	 2.4700506360382435E+000	 2.8104609092168015E-001	 1.2745764213153189E-002
 4.0489999999996645E-001	 2.4697456162017359E+000	 2.8756286228307631E-001	 1.2902416193400183E-002
 4.0494999999996645E-001	 2.4694406716880675E+000	 2.9420375668390453E-001	 1.3060709218869589E-002
 4.0499999999996644E-001	 2.4691358024693404E+000	 3.0095831410631202E-001	 1.3220362795520448E-002
 4.0504999999996644E-001	 2.4688310085176717E+000	 3.0781539056140583E-001	 1.3381088996432014E-002
 4.0509999999996643E-001	 2.4685262898051912E+000	 3.1476314789375387E-001	 1.3542592630154017E-002
 4.0514999999996643E-001	 2.4682216463040425E+000	 3.2178903765189060E-001	 1.3704571250349594E-002
 4.0519999999996642E-001	 2.4679170779863844E+000	 3.2887980423119284E-001	 1.3866715553512793E-002
 4.0524999999996641E-001	 2.4676125848243871E+000	 3.3602148467452747E-001	 1.4028709662035285E-002
 4.0529999999996641E-001	 2.4673081667902363E+000	 3.4319941858548048E-001	 1.4190231573531267E-002
 4.0534999999996640E-001	 2.4670038238561314E+000	 3.5039826693928433E-001	 1.4350953742504629E-002
 4.0539999999996640E-001	 2.4666995559942846E+000	 3.5760203474257413E-001	 1.4510543675802515E-002
 4.0544999999996639E-001	 2.4663953631769218E+000	 3.6479410227269454E-001	 1.4668664646031686E-002
 4.0549999999996639E-001	 2.4660912453762833E+000	 3.7195726118898775E-001	 1.4824976423640541E-002
 4.0554999999996638E-001	 2.4657872025646230E+000	 3.7907376506017743E-001	 1.4979136234959198E-002
 4.0559999999996638E-001	 2.4654832347142084E+000	 3.8612537728937280E-001	 1.5130799585566845E-002
 4.0564999999996637E-001	 2.4651793417973202E+000	 3.9309343251750595E-001	 1.5279621275018716E-002
 4.0569999999996637E-001	 2.4648755237862532E+000	 3.9995890327701855E-001	 1.5425256443337369E-002
 4.0574999999996636E-001	 2.4645717806533161E+000	 4.0670247143699900E-001	 1.5567361627419807E-002
 4.0579999999996635E-001	 2.4642681123708301E+000	 4.1330460983405443E-001	 1.5705595949991710E-002
 4.0584999999996635E-001	 2.4639645189111321E+000	 4.1974566434043975E-001	 1.5839622241444272E-002
 4.0589999999996634E-001	 2.4636610002465704E+000	 4.2600594488211180E-001	 1.5969108271518789E-002
 4.0594999999996634E-001	 2.4633575563495085E+000	 4.3206582105602431E-001	 1.6093728007217579E-002
 4.0599999999996633E-001	 2.4630541871923226E+000	 4.3790582016257218E-001	 1.6213162861025497E-002
 4.0604999999996633E-001	 2.4627508927474029E+000	 4.4350673135891616E-001	 1.6327103009098350E-002
 4.0609999999996632E-001	 2.4624476729871532E+000	 4.4884970768179910E-001	 1.6435248630233545E-002
 4.0614999999996632E-001	 2.4621445278839911E+000	 4.5391637729671880E-001	 1.6537311281414578E-002
 4.0619999999996631E-001	 2.4618414574103471E+000	 4.5868895042537849E-001	 1.6633015170370774E-002
 4.0624999999996630E-001	 2.4615384615386655E+000	 4.6315032697397374E-001	 1.6722098428945335E-002
 4.0629999999996630E-001	 2.4612355402414052E+000	 4.6728420793307368E-001	 1.6804314445445175E-002
 4.0634999999996629E-001	 2.4609326934910372E+000	 4.7107520198631836E-001	 1.6879433109284629E-002
 4.0639999999996629E-001	 2.4606299212600464E+000	 4.7450892676310197E-001	 1.6947241979823374E-002
 4.0644999999996628E-001	 2.4603272235209324E+000	 4.7757211684504391E-001	 1.7007547583008372E-002
 4.0649999999996628E-001	 2.4600246002462067E+000	 4.8025271757345322E-001	 1.7060176491735711E-002
 4.0654999999996627E-001	 2.4597220514083951E+000	 4.8253997771121171E-001	 1.7104976418760787E-002
 4.0659999999996627E-001	 2.4594195769800367E+000	 4.8442453769189214E-001	 1.7141817273573574E-002
 4.0664999999996626E-001	 2.4591171769336850E+000	 4.8589850934036272E-001	 1.7170592125672249E-002
 4.0669999999996626E-001	 2.4588148512419057E+000	 4.8695554951125597E-001	 1.7191218113523248E-002
 4.0674999999996625E-001	 2.4585125998772783E+000	 4.8759092300293838E-001	 1.7203637233035321E-002
 4.0679999999996624E-001	 2.4582104228123969E+000	 4.8780156024635596E-001	 1.7207817108402464E-002
 4.0684999999996624E-001	 2.4579083200198673E+000	 4.8758610304953937E-001	 1.7203751628706604E-002
 4.0689999999996623E-001	 2.4576062914723100E+000	 4.8694494147976669E-001	 1.7191461508723995E-002
 4.0694999999996623E-001	 2.4573043371423591E+000	 4.8588023817482151E-001	 1.7170994721400008E-002
 4.0699999999996622E-001	 2.4570024570026607E+000	 4.8439594864412067E-001	 1.7142426942623239E-002
 4.0704999999996622E-001	 2.4567006510258764E+000	 4.8249782116418238E-001	 1.7105861734966876E-002
 4.0709999999996621E-001	 2.4563989191846796E+000	 4.8019339328276561E-001	 1.7061430760173118E-002
 4.0714999999996621E-001	 2.4560972614517573E+000	 4.7749197717737163E-001	 1.7009293891334647E-002
 4.0719999999996620E-001	 2.4557956777998111E+000	 4.7440462624307461E-001	 1.6949639079505915E-002
 4.0724999999996619E-001	 2.4554941682015543E+000	 4.7094410577267276E-001	 1.6882682388244072E-002
 4.0729999999996619E-001	 2.4551927326297154E+000	 4.6712483519488579E-001	 1.6808667602533255E-002
 4.0734999999996618E-001	 2.4548913710570344E+000	 4.6296283593666471E-001	 1.6727866018790987E-002
 4.0739999999996618E-001	 2.4545900834562668E+000	 4.5847566224511738E-001	 1.6640576002104047E-002
 4.0744999999996617E-001	 2.4542888698001790E+000	 4.5368232723928559E-001	 1.6547122521883353E-002
 4.0749999999996617E-001	 2.4539877300615536E+000	 4.4860321364670791E-001	 1.6447856463973568E-002
 4.0754999999996616E-001	 2.4536866642131838E+000	 4.4325998625173063E-001	 1.6343154015195351E-002
 4.0759999999996616E-001	 2.4533856722278777E+000	 4.3767549398357308E-001	 1.6233415886676931E-002
 4.0764999999996615E-001	 2.4530847540784571E+000	 4.3187366385671400E-001	 1.6119066404013470E-002
 4.0769999999996615E-001	 2.4527839097377560E+000	 4.2587939284942339E-001	 1.6000552551476293E-002
 4.0774999999996614E-001	 2.4524831391786219E+000	 4.1971843678658283E-001	 1.5878342942390704E-002
 4.0779999999996613E-001	 2.4521824423739162E+000	 4.1341729386458020E-001	 1.5752926647602226E-002
 4.0784999999996613E-001	 2.4518818192965135E+000	 4.0700308709602168E-001	 1.5624811943278073E-002
 4.0789999999996612E-001	 2.4515812699193016E+000	 4.0050344349894729E-001	 1.5494524913477380E-002
 4.0794999999996612E-001	 2.4512807942151809E+000	 3.9394638161437107E-001	 1.5362608105243312E-002
 4.0799999999996611E-001	 2.4509803921570663E+000	 3.8736018615442025E-001	 1.5229618814912183E-002
 4.0804999999996611E-001	 2.4506800637178854E+000	 3.8077329724741549E-001	 1.5096127502498748E-002
 4.0809999999996610E-001	 2.4503798088705784E+000	 3.7421419448786536E-001	 1.4962715938311184E-002
 4.0814999999996610E-001	 2.4500796275881003E+000	 3.6771128861377855E-001	 1.4829975304238836E-002
 4.0819999999996609E-001	 2.4497795198434176E+000	 3.6129281261038987E-001	 1.4698504079498976E-002
 4.0824999999996608E-001	 2.4494794856095115E+000	 3.5498672600399639E-001	 1.4568905960593220E-002
 4.0829999999996608E-001	 2.4491795248593755E+000	 3.4882061480107562E-001	 1.4441787457127164E-002
 4.0834999999996607E-001	 2.4488796375660171E+000	 3.4282160569775083E-001	 1.4317755527780238E-002
 4.0839999999996607E-001	 2.4485798237024561E+000	 3.3701628392858923E-001	 1.4197415042857030E-002
 4.0844999999996606E-001	 2.4482800832417264E+000	 3.3143061663942103E-001	 1.4081366108544340E-002
 4.0849999999996606E-001	 2.4479804161568741E+000	 3.2608988819487278E-001	 1.3970201395144372E-002
 4.0854999999996605E-001	 2.4476808224209599E+000	 3.2101863947730891E-001	 1.3864503324204139E-002
 4.0859999999996605E-001	 2.4473813020070558E+000	 3.1624061517407803E-001	 1.3764841214164859E-002
 4.0864999999996604E-001	 2.4470818548882494E+000	 3.1177872406839602E-001	 1.3671768521024839E-002
 4.0869999999996603E-001	 2.4467824810376393E+000	 3.0765499941388608E-001	 1.3585819941044582E-002
 4.0874999999996603E-001	 2.4464831804283378E+000	 3.0389057601332786E-001	 1.3507508765795357E-002
 4.0879999999996602E-001	 2.4461839530334712E+000	 3.0050566686230923E-001	 1.3437324173945902E-002
 4.0884999999996602E-001	 2.4458847988261785E+000	 2.9751955187171192E-001	 1.3375728776581167E-002
 4.0889999999996601E-001	 2.4455857177796116E+000	 2.9495057392545454E-001	 1.3323156374026843E-002
 4.0894999999996601E-001	 2.4452867098669353E+000	 2.9281613668979123E-001	 1.3280009848907095E-002
 4.0899999999996600E-001	 2.4449877750613278E+000	 2.9113271373175342E-001	 1.3246659459977668E-002
 4.0904999999996600E-001	 2.4446889133359813E+000	 2.8991585956365779E-001	 1.3223441381698122E-002
 4.0909999999996599E-001	 2.4443901246640998E+000	 2.8918022511221669E-001	 1.3210656579488639E-002
 4.0914999999996599E-001	 2.4440914090189003E+000	 2.8893957764671135E-001	 1.3208570063026072E-002
 4.0919999999996598E-001	 2.4437927663736145E+000	 2.8920682418860894E-001	 1.3217410509659392E-002
 4.0924999999996597E-001	 2.4434941967014860E+000	 2.8999403473437624E-001	 1.3237370202458030E-002
 4.0929999999996597E-001	 2.4431956999757714E+000	 2.9131246777772413E-001	 1.3268605329474258E-002
 4.0934999999996596E-001	 2.4428972761697403E+000	 2.9317259693524056E-001	 1.3311236615275383E-002
 4.0939999999996596E-001	 2.4425989252566760E+000	 2.9558413368550973E-001	 1.3365350152079729E-002
 4.0944999999996595E-001	 2.4423006472098745E+000	 2.9855605337114177E-001	 1.3430998564947425E-002
 4.0949999999996595E-001	 2.4420024420026452E+000	 3.0209661465021376E-001	 1.3508202257774169E-002
 4.0954999999996594E-001	 2.4417043096083093E+000	 3.0621337614505778E-001	 1.3596950784307726E-002
 4.0959999999996594E-001	 2.4414062500002029E+000	 3.1091321334232846E-001	 1.3697204378821720E-002
 4.0964999999996593E-001	 2.4411082631516736E+000	 3.1620232605780346E-001	 1.3808895381063249E-002
 4.0969999999996592E-001	 2.4408103490360831E+000	 3.2208624442493244E-001	 1.3931929706589477E-002
 4.0974999999996592E-001	 2.4405125076268046E+000	 3.2856982830518305E-001	 1.4066188209537886E-002
 4.0979999999996591E-001	 2.4402147388972257E+000	 3.3565726141957070E-001	 1.4211527939773556E-002
 4.0984999999996591E-001	 2.4399170428207468E+000	 3.4335204162324295E-001	 1.4367783306873659E-002
 4.0989999999996590E-001	 2.4396194193707812E+000	 3.5165696078696840E-001	 1.4534766991929285E-002
 4.0994999999996590E-001	 2.4393218685207541E+000	 3.6057408520300743E-001	 1.4712270837769784E-002
 4.0999999999996589E-001	 2.4390243902441053E+000	 3.7010472686822099E-001	 1.4900066499415764E-002
 4.1004999999996589E-001	 2.4387269845142865E+000	 3.8024941186480099E-001	 1.5097905999640183E-002
 4.1009999999996588E-001	 2.4384296513047627E+000	 3.9100784070578459E-001	 1.5305522086236374E-002
 4.1014999999996588E-001	 2.4381323905890118E+000	 4.0237885208715019E-001	 1.5522628628167097E-002
 4.1019999999996587E-001	 2.4378352023405245E+000	 4.1436037816759508E-001	 1.5748920828560387E-002
 4.1024999999996586E-001	 2.4375380865328049E+000	 4.2694939578448421E-001	 1.5984075350731153E-002
 4.1029999999996586E-001	 2.4372410431393692E+000	 4.4014188664056553E-001	 1.6227750625789173E-002
 4.1034999999996585E-001	 2.4369440721337474E+000	 4.5393278580953050E-001	 1.6479586949798987E-002
 4.1039999999996585E-001	 2.4366471734894817E+000	 4.6831593921009401E-001	 1.6739206769266518E-002
 4.1044999999996584E-001	 2.4363503471801273E+000	 4.8328406274394814E-001	 1.7006215031300911E-002
 4.1049999999996584E-001	 2.4360535931792526E+000	 4.9882870125351692E-001	 1.7280199550625742E-002
 4.1054999999996583E-001	 2.4357569114604392E+000	 5.1494019572923710E-001	 1.7560731567781571E-002
 4.1059999999996583E-001	 2.4354603019972800E+000	 5.3160766020969819E-001	 1.7847366493718986E-002
 4.1064999999996582E-001	 2.4351637647633830E+000	 5.4881895381939183E-001	 1.8139644605755550E-002
 4.1069999999996581E-001	 2.4348672997323675E+000	 5.6656068340740551E-001	 1.8437092270591111E-002
 4.1074999999996581E-001	 2.4345709068778656E+000	 5.8481818887780745E-001	 1.8739222894745687E-002
 4.1079999999996580E-001	 2.4342745861735229E+000	 6.0357556845766558E-001	 1.9045538525213082E-002
 4.1084999999996580E-001	 2.4339783375929982E+000	 6.2281568722998171E-001	 1.9355531170231942E-002
 4.1089999999996579E-001	 2.4336821611099615E+000	 6.4252022797856856E-001	 1.9668684766151533E-002
 4.1094999999996579E-001	 2.4333860566980978E+000	 6.6266972882930475E-001	 1.9984476900500515E-002
 4.1099999999996578E-001	 2.4330900243311029E+000	 6.8324365645640794E-001	 2.0302381037032510E-002
 4.1104999999996578E-001	 2.4327940639826866E+000	 7.0422047946569133E-001	 2.0621868676384755E-002
 4.1109999999996577E-001	 2.4324981756265709E+000	 7.2557776278407626E-001	 2.0942411764291315E-002
 4.1114999999996577E-001	 2.4322023592364910E+000	 7.4729227917496732E-001	 2.1263485263855693E-002
 4.1119999999996576E-001	 2.4319066147861945E+000	 7.6934012614813041E-001	 2.1584569716842205E-002
 4.1124999999996575E-001	 2.4316109422494425E+000	 7.9169686452743426E-001	 2.1905154008897660E-002
 4.1129999999996575E-001	 2.4313153416000080E+000	 8.1433766910206429E-001	 2.2224738202144861E-002
 4.1134999999996574E-001	 2.4310198128116767E+000	 8.3723748714350577E-001	 2.2542836353653440E-002
 4.1139999999996574E-001	 2.4307243558582483E+000	 8.6037120486218110E-001	 2.2858979332757483E-002
 4.1144999999996573E-001	 2.4304289707135331E+000	 8.8371383748078780E-001	 2.3172717825776425E-002
 4.1149999999996573E-001	 2.4301336573513566E+000	 9.0724070408111357E-001	 2.3483625018721862E-002
 4.1154999999996572E-001	 2.4298384157455555E+000	 9.3092762709855170E-001	 2.3791299469381796E-002
 4.1159999999996572E-001	 2.4295432458699788E+000	 9.5475112277353935E-001	 2.4095367743956226E-002
 4.1164999999996571E-001	 2.4292481476984897E+000	 9.7868860090252363E-001	 2.4395487032864926E-002
 4.1169999999996570E-001	 2.4289531212049629E+000	 1.0027185504592584E+000	 2.4691347469313531E-002
 4.1174999999996570E-001	 2.4286581663632867E+000	 1.0268207332778809E+000	 2.4982674425839634E-002
 4.1179999999996569E-001	 2.4283632831473612E+000	 1.0509763674390704E+000	 2.5269230547633352E-002
 4.1184999999996569E-001	 2.4280684715310996E+000	 1.0751682955898645E+000	 2.5550817495324580E-002
 4.1189999999996568E-001	 2.4277737314884278E+000	 1.0993811493930763E+000	 2.5827277507899631E-002
 4.1194999999996568E-001	 2.4274790629932839E+000	 1.1236014922058213E+000	 2.6098494603022233E-002
 4.1199999999996567E-001	 2.4271844660196198E+000	 1.1478179519222034E+000	 2.6364395534291037E-002
 4.1204999999996567E-001	 2.4268899405413986E+000	 1.1720213310259764E+000	 2.6624950382089993E-002
 4.1209999999996566E-001	 2.4265954865325972E+000	 1.1962046975677494E+000	 2.6880172803812174E-002
 4.1214999999996565E-001	 2.4263011039672047E+000	 1.2203634552988649E+000	 2.7130119949320873E-002
 4.1219999999996565E-001	 2.4260067928192219E+000	 1.2444953839276913E+000	 2.7374891924468112E-002
 4.1224999999996564E-001	 2.4257125530626644E+000	 1.2686006658969984E+000	 2.7614631005487038E-002
 4.1229999999996564E-001	 2.4254183846715578E+000	 1.2926818741747643E+000	 2.7849520318429959E-002
 4.1234999999996563E-001	 2.4251242876199428E+000	 1.3167439488634618E+000	 2.8079782304321566E-002
 4.1239999999996563E-001	 2.4248302618818705E+000	 1.3407941328304700E+000	 2.8305676630200099E-002
 4.1244999999996562E-001	 2.4245363074314059E+000	 1.3648418926283274E+000	 2.8527497869195562E-002
 4.1249999999996562E-001	 2.4242424242426264E+000	 1.3888988082144036E+000	 2.8745572741240365E-002
 4.1254999999996561E-001	 2.4239486122896214E+000	 1.4129784369016352E+000	 2.8960257023579142E-002
 4.1259999999996561E-001	 2.4236548715464941E+000	 1.4370961629063241E+000	 2.9171932218252958E-002
 4.1264999999996560E-001	 2.4233612019873583E+000	 1.4612690101835115E+000	 2.9381001785411497E-002
 4.1269999999996559E-001	 2.4230676035863419E+000	 1.4855154474809749E+000	 2.9587887243541649E-002
